"시군구별","용도지역및이용현황별","항목","단위","2008.03 월","2008.04 월","2008.05 월","2008.06 월","2008.07 월","2008.08 월","2008.09 월","2008.10 월","2008.11 월","2008.12 월","2009.01 월","2009.02 월","2009.03 월","2009.04 월","2009.05 월","2009.06 월","2009.07 월","2009.08 월","2009.09 월","2009.10 월",
"중랑구","평균","지가변동률[%]","%",".762",".914",".78",".705",".677",".605",".483","-.123","-2.79","-3.491","-.896","-.481","-.084",".183",".182",".266",".25",".503",".34",".244",
"중랑구","주거지역","지가변동률[%]","%",".718",".869",".727",".663",".648",".579",".439","-.138","-2.735","-3.472","-.93","-.501","-.092",".186",".174",".251",".237",".502",".35",".256",
"중랑구","상업지역","지가변동률[%]","%",".767",".956",".924",".772",".787",".638",".513","-.067","-3.038","-3.198","-.52","-.29","-.043",".147",".245",".344",".332",".542",".368",".215",
"중랑구","공업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중랑구","녹지지역","지가변동률[%]","%","1.567","1.683","1.561","1.383","1.048","1.017","1.223",".074","-3.455","-4.198","-.761","-.365","0",".171",".241",".451",".376",".459",".114",".076",
"중랑구","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중랑구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중랑구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중랑구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중랑구","농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중랑구","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중랑구","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중랑구","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중랑구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중랑구","전","지가변동률[%]","%","1.355","1.688","1.472","1.143",".989","1.094","1.337",".149","-3.567","-4.117","-.85","-.368","0",".141",".282",".513",".365",".333",".229",".152",
"중랑구","답","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중랑구","주거용(대)","지가변동률[%]","%",".791",".914",".722",".728",".678",".56",".504","-.145","-2.48","-3.66","-.952","-.49","-.064",".213",".228",".294",".28",".497",".285",".216",
"중랑구","상업용(대)","지가변동률[%]","%",".679",".865",".814",".644",".684",".665",".431","-.109","-3.164","-3.226","-.818","-.472","-.113",".157",".131",".22",".207",".533",".418",".283",
"중랑구","임야","지가변동률[%]","%","2.045","1.858","1.823","1.792",".776",".462",".818","0","-3.246","-4.298","-.602","-.33","0","0","0",".388",".385",".385","0","0",
"중랑구","공장용지","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중랑구","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"성북구","평균","지가변동률[%]","%",".797",".853",".853",".823",".748",".632",".437","-.204","-2.264","-4.691","-.914","-.54","-.156",".127",".11",".153",".248",".579",".45",".318",
"성북구","주거지역","지가변동률[%]","%",".816",".862",".867",".833",".76",".646",".435","-.188","-2.3","-4.734","-.916","-.54","-.16",".126",".11",".148",".248",".585",".46",".328",
"성북구","상업지역","지가변동률[%]","%",".538",".69",".679",".687",".603",".399",".444","-.31","-1.619","-3.841","-.795","-.55","-.094",".118",".103",".228",".252",".456",".271",".159",
"성북구","공업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"성북구","녹지지역","지가변동률[%]","%",".253",".686",".423",".5",".34",".428",".621","-1.08","-1.949","-4.612","-1.28","-.528","-.08",".359",".098",".141",".229",".544",".428",".164",
"성북구","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"성북구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"성북구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"성북구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"성북구","농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"성북구","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"성북구","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"성북구","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"성북구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"성북구","전","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"성북구","답","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"성북구","주거용(대)","지가변동률[%]","%",".809",".875",".886",".819",".756",".668",".451","-.173","-2.241","-4.69","-.911","-.524","-.152",".128",".108",".147",".285",".618",".501",".364",
"성북구","상업용(대)","지가변동률[%]","%",".743",".82",".768",".834",".729",".55",".421","-.23","-2.279","-4.56","-.892","-.581","-.156",".14",".118",".149",".108",".496",".357",".229",
"성북구","임야","지가변동률[%]","%",".373",".515",".462",".46",".315",".364",".518","-1.331","-1.981","-5.165","-1.4","-.51","-.114",".257",".056",".275",".595",".454",".208","0",
"성북구","공장용지","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"성북구","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"강북구","평균","지가변동률[%]","%",".699",".875",".745",".833",".536",".529",".307","-.187","-1.928","-3.959","-.995","-.438","-.109",".057",".108",".198",".2",".722",".385",".355",
"강북구","주거지역","지가변동률[%]","%",".706",".895",".738",".828",".551",".498",".3","-.176","-1.919","-3.877","-.955","-.447","-.116",".062",".113",".205",".208",".773",".42",".369",
"강북구","상업지역","지가변동률[%]","%",".638",".662",".955","1.074",".572","1.004",".494","-.287","-2.05","-4.566","-1.076","-.488","-.064",".015",".088",".185",".172",".21",".026",".281",
"강북구","공업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"강북구","녹지지역","지가변동률[%]","%",".625",".71",".479",".406","0",".405",".103","-.299","-1.948","-5.117","-2.1","0","0","0","0","0","0",".283",".058",".113",
"강북구","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"강북구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"강북구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"강북구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"강북구","농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"강북구","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"강북구","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"강북구","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"강북구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"강북구","전","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"강북구","답","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"강북구","주거용(대)","지가변동률[%]","%",".76",".959",".765",".914",".595",".464",".252","-.184","-1.785","-3.832","-.91","-.452","-.107",".054",".108",".209",".206",".866",".528",".487",
"강북구","상업용(대)","지가변동률[%]","%",".624",".781",".744",".752",".487",".654",".418","-.185","-2.124","-4.055","-1.031","-.447","-.106",".071",".117",".2",".208",".529",".179",".181",
"강북구","임야","지가변동률[%]","%",".553",".58",".436",".376",".105",".234","0","-.238","-2.063","-4.94","-1.997","-.087","-.158","0","0","0","0",".486",".242",".114",
"강북구","공장용지","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"강북구","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"도봉구","평균","지가변동률[%]","%",".83","1.053",".72",".748",".5",".505",".484","-.042","-2.473","-3.329","-.904","-.473","-.111",".176",".192",".196",".248",".707",".381",".274",
"도봉구","주거지역","지가변동률[%]","%",".883","1.084",".762",".78",".496",".512",".5","-.013","-2.477","-3.307","-.903","-.492","-.108",".215",".21",".212",".239",".7",".361",".27",
"도봉구","상업지역","지가변동률[%]","%",".553",".632",".36",".378",".283",".373",".21","-.493","-2.397","-3.424","-.969","-.538","-.095",".085",".128",".205",".302",".891",".356",".241",
"도봉구","공업지역","지가변동률[%]","%",".769","1.055",".648",".757",".524",".501",".473","0","-2.474","-3.361","-.923","-.418","-.129",".067",".159",".16",".26",".647",".451",".268",
"도봉구","녹지지역","지가변동률[%]","%",".608","1.041",".789",".626",".688",".561",".599","-.173","-2.514","-3.414","-.751","-.35","-.092",".161",".153",".089",".28",".878",".418",".391",
"도봉구","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"도봉구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"도봉구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"도봉구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"도봉구","농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"도봉구","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"도봉구","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"도봉구","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"도봉구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"도봉구","전","지가변동률[%]","%",".67",".728",".857",".654",".457",".455",".322","0","-2.317","-3.493","-.414","-.278","-.138",".343",".203",".204",".406","1.018",".136",".136",
"도봉구","답","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"도봉구","주거용(대)","지가변동률[%]","%","1.138","1.248",".979",".916",".596",".553",".538",".016","-2.466","-3.222","-.897","-.49","-.062",".262",".208",".272",".346",".645",".441",".307",
"도봉구","상업용(대)","지가변동률[%]","%",".365",".602",".337",".455",".319",".384",".381","-.229","-2.503","-3.521","-.938","-.429","-.178",".008",".14",".069",".088",".829",".301",".206",
"도봉구","임야","지가변동률[%]","%",".326","1.734",".217",".316",".847",".841",".709","0","-2.446","-3.232","-.772","-.526","0",".2",".132",".067",".265",".883",".547",".544",
"도봉구","공장용지","지가변동률[%]","%","0","1.605",".526","1.047",".519",".515",".513","0","-2.551","-3.665","-1.087","-.549","-.553","0",".556","0","0",".552","0",".55",
"도봉구","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"노원구","평균","지가변동률[%]","%","1.229","1.309",".848",".631",".538",".496",".303","-.209","-2.622","-3.805","-.946","-.426","-.098",".12",".3",".356",".279",".616",".443",".147",
"노원구","주거지역","지가변동률[%]","%","1.19","1.207",".827",".591",".506",".51",".31","-.201","-2.65","-3.698","-.967","-.385","-.094",".122",".295",".359",".284",".606",".396",".135",
"노원구","상업지역","지가변동률[%]","%",".145",".272",".099",".172",".147",".147",".07","-.255","-.025","-2.297","-1.004","-.545","-.159",".098",".366",".316",".24",".259",".2","0",
"노원구","공업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"노원구","녹지지역","지가변동률[%]","%","2.255","2.917","1.464","1.276","1.052",".552",".36","-.261","-3.776","-5.68","-.699","-.767","-.102",".12",".31",".344",".247",".922","1.052",".347",
"노원구","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"노원구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"노원구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"노원구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"노원구","농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"노원구","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"노원구","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"노원구","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"노원구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"노원구","전","지가변동률[%]","%","4.397","6.277","2.305","2.253","2.204",".944",".094","-.214","-3.89","-6.537","-.848","-.855","0","0",".137",".271",".136",".346","1.186","1.039",
"노원구","답","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"노원구","주거용(대)","지가변동률[%]","%","1.435","1.5","1.01",".717",".596",".575",".341","-.213","-2.732","-3.766","-.954","-.449","-.124",".121",".313",".328",".249",".694",".494",".134",
"노원구","상업용(대)","지가변동률[%]","%",".481",".502",".313",".313",".277",".241",".208","-.206","-2.1","-3.614","-.903","-.353","-.039",".13",".278",".442",".372",".428",".203",".128",
"노원구","임야","지가변동률[%]","%",".28",".116",".116","0","0","0",".279","-.164","-3.916","-6.155","-.927","-.441","0",".13",".312",".441",".384",".619","1.269","0",
"노원구","공장용지","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"노원구","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"은평구","평균","지가변동률[%]","%",".626",".626",".681",".68",".67",".602",".33","-.117","-2.478","-2.941","-1.002","-.476","-.114",".127",".119",".185",".255",".542",".318",".214",
"은평구","주거지역","지가변동률[%]","%",".67",".677",".721",".733",".669",".588",".341","-.102","-2.469","-3.091","-.968","-.47","-.097",".12",".119",".191",".244",".59",".327",".224",
"은평구","상업지역","지가변동률[%]","%",".46",".472",".637",".441",".505",".411",".25","-.145","-2.444","-2.569","-1.166","-.554","-.197",".046",".062",".083",".106",".2",".259",".186",
"은평구","공업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"은평구","녹지지역","지가변동률[%]","%",".483",".452",".523",".522",".722",".717",".308","-.172","-2.528","-2.397","-1.101","-.483","-.167",".185",".136",".193",".337",".433",".296",".181",
"은평구","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"은평구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"은평구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
