"시군구별","용도지역및이용현황별","항목","단위","2013.03 월","2013.04 월","2013.05 월","2013.06 월","2013.07 월","2013.08 월","2013.09 월","2013.10 월","2013.11 월","2013.12 월","2014.01 월","2014.02 월","2014.03 월","2014.04 월","2014.05 월","2014.06 월","2014.07 월","2014.08 월","2014.09 월","2014.10 월",
"남구","상업용(대)","지가변동률[%]","%",".204","-.092",".286",".171",".145",".252","-.008",".494",".309",".288",".385","-.044",".24","-.027","-.077","-.129",".508",".129",".214","-.147",
"남구","임야","지가변동률[%]","%","0","0","0","0","0","0","0","0","0","-1.467","0","0","0","0","0","-.405","0","0","0","0",
"남구","공장용지","지가변동률[%]","%",".911",".253","-.125","-.427","0","-.279","-.005","-1.396","-.784","1.17",".977","0",".214",".189","0","2.284",".989",".22","-1.978",".687",
"남구","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"연수구","평균","지가변동률[%]","%",".23",".218",".192",".144","-.098",".023",".081",".011","-.046","-.023","-.089",".093",".087",".072",".095",".211",".093",".049",".184",".219",
"연수구","주거지역","지가변동률[%]","%",".316",".136",".254",".143","-.132",".031",".113",".024","-.058","-.034","-.125",".177",".133",".1",".145",".138",".137",".071",".315",".303",
"연수구","상업지역","지가변동률[%]","%","0",".577",".047",".198","0","0","0","-.039","0","0","0","-.135","-.055","0","0",".533","0","0","-.21","0",
"연수구","공업지역","지가변동률[%]","%","0","0","0","0","0","0","0","0","0",".124","0","0","0","0","0","0","0","0","0","0",
"연수구","녹지지역","지가변동률[%]","%",".059","0","0","0","-.074","0",".014",".041","-.092","-.032","0","-.133",".076","0","-.216",".01","-.108","-.055",".027",".033",
"연수구","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"연수구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"연수구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"연수구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"연수구","농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"연수구","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"연수구","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"연수구","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"연수구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"연수구","전","지가변동률[%]","%","0","0","0","0","0","0",".073",".109","-.145","-.148","0","-.113",".155","-2.114","-.289",".03","0","-.149","0",".014",
"연수구","답","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"연수구","주거용(대)","지가변동률[%]","%",".117","-.155",".459",".058","-.281",".124","2.204",".121",".552",".39","-.047",".224",".053","1.152","-.043",".073",".014","-.175",".274",".174",
"연수구","상업용(대)","지가변동률[%]","%",".319",".568","-.211",".193",".034","-.117","-2.762","-.142","-.858","-.593","-.128","-.263",".154",".078",".067",".266",".193",".364",".094",".279",
"연수구","임야","지가변동률[%]","%",".187","0","0","0","0","0","0","0","-.119","0","0","0","0","0","0","0","-.344","0","0","0",
"연수구","공장용지","지가변동률[%]","%","0","0","0","0","0","0","0","0","0",".124","0","0","0","0","0","0","0","0","0","0",
"연수구","기타","지가변동률[%]","%","0","0","0","0","0","0","0","0","0",".628","0","0","0","0","0","0","0","0","0","0",
"남동구","평균","지가변동률[%]","%",".134",".203",".193",".183","-.007",".138","-.027",".155",".075","-.014","-.076",".364",".254",".113","-.088",".266",".15",".18",".258",".266",
"남동구","주거지역","지가변동률[%]","%",".155",".276",".302",".019","-.112",".113",".021",".092",".284",".005","-.06",".326",".291",".04","-.31",".291",".046",".162",".254",".138",
"남동구","상업지역","지가변동률[%]","%",".156",".247",".047",".296","-.13",".083","-.38",".301","-.07","-.126",".056",".136","0",".048","-.133",".11",".177",".007",".283",".44",
"남동구","공업지역","지가변동률[%]","%",".113",".128",".084",".458",".318",".231",".056",".198","-.235",".018","-.122",".613",".346",".286",".263",".294",".384",".298",".234",".487",
"남동구","녹지지역","지가변동률[%]","%",".043","-.085",".025",".23","-.192",".069","-.15",".246","-.115","-.095","-.194",".101",".05",".11",".293",".208",".041",".132",".334",".167",
"남동구","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"남동구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"남동구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"남동구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"남동구","농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"남동구","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"남동구","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"남동구","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"남동구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"남동구","전","지가변동률[%]","%",".312","-.079",".034",".129","-.275",".245","-.224",".343","-.095","-.142","-.29","-.048",".099",".209",".349",".282","0",".217",".165",".251",
"남동구","답","지가변동률[%]","%","-1.484","-.027",".02","0","-.152","-.777","0",".161","-.479","0","0",".307","-.161","-.666","0",".238",".378",".199",".829","0",
"남동구","주거용(대)","지가변동률[%]","%",".046",".081",".006","-.09","-.089","-.204","-.165",".307",".343","-.119","-.054",".339",".202",".089","-.433",".206",".084",".069",".2",".333",
"남동구","상업용(대)","지가변동률[%]","%",".272",".405",".36",".425","-.112",".418","-.142",".071","-.074","-.036",".029",".239",".186",".066","-.036",".163",".192",".073",".306",".204",
"남동구","임야","지가변동률[%]","%","0","-.174","0",".03","-.064","-.057","0","0","0","0","0",".264",".01",".256",".358",".201","0","0",".809","0",
"남동구","공장용지","지가변동률[%]","%",".057",".128",".037",".535",".304",".118",".056",".2","-.213",".087","-.123",".554",".232",".181",".242",".295",".258",".299",".235",".489",
"남동구","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"부평구","평균","지가변동률[%]","%","-.022",".018",".089",".111","-.088",".064","-.027",".166","-.025",".064","-.005",".102",".109",".003","-.076","-.097","-.031",".125",".096",".149",
"부평구","주거지역","지가변동률[%]","%","-.079","-.029",".07",".119","-.064",".108","-.045",".148","-.05",".074",".034",".163",".126","-.025","-.14","-.157","-.065",".21",".132",".166",
"부평구","상업지역","지가변동률[%]","%",".122",".236",".258",".172","-.122",".005","-.052",".345","-.052",".01","-.044","-.073",".18",".058","-.03","-.073","-.05",".017","-.02",".244",
"부평구","공업지역","지가변동률[%]","%",".036","-.008",".037",".098","-.159","-.017",".024",".165",".053",".008","-.097",".073",".044",".068",".054",".037",".071","-.015",".102",".046",
"부평구","녹지지역","지가변동률[%]","%",".011",".079",".086","-.021","-.016",".029",".033","0","0",".245","0",".012",".021","-.05","0","-.043","0",".027","0",".124",
"부평구","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"부평구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"부평구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"부평구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"부평구","농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"부평구","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"부평구","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"부평구","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"부평구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"부평구","전","지가변동률[%]","%","-.04",".279","0","0",".004","0",".101","0","0",".369","0","-.024",".131",".123","0","0","0",".091","0","0",
"부평구","답","지가변동률[%]","%","0","0","0","0","0","0","0","0","0",".753","0","0","0","-.824","0","0","0","0","0","0",
"부평구","주거용(대)","지가변동률[%]","%",".079",".034",".112",".193","-.114",".038","-.04",".104","-.032",".08","-.072",".267",".146",".043","-.109","-.194","-.063",".26","-.043",".359",
"부평구","상업용(대)","지가변동률[%]","%",".011",".136",".216",".027","-.102",".004","-.071",".382","-.03",".069",".032","-.245",".127",".002",".011",".014","-.027","-.125",".157",".036",
"부평구","임야","지가변동률[%]","%",".098","0",".376","0","0","0",".057","0","0","0","0","0","-.071","0","0","0","0","0","0","0",
"부평구","공장용지","지가변동률[%]","%","-.091",".09","-.068",".12","-.067",".173",".118",".093",".005","-.218","-.028",".113","-.01",".135",".01",".025",".109","-.024",".085",".072",
"부평구","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"계양구","평균","지가변동률[%]","%",".1",".236",".215",".135",".075","-.193",".115","-.074",".376",".206",".217",".147",".316",".432",".006","-.013","-.027","-.096","-.028",".151",
"계양구","주거지역","지가변동률[%]","%",".204",".551",".397",".24",".181","-.272",".045","-.404",".718",".439",".204",".028",".358",".755",".076","-.101","-.361",".437","-.083",".219",
"계양구","상업지역","지가변동률[%]","%","0","0","0","0",".752","0","1.896","0","-.98","0","0","0","-.79","-.081","0","1.091","-.315","-1.68","0",".476",
"계양구","공업지역","지가변동률[%]","%","-.024","-.657","-.106","0","-.318","-.289","-.079","0",".718","-.112",".779",".208","1.66",".42","-.285",".172","1.125","-.98",".182",".19",
"계양구","녹지지역","지가변동률[%]","%","-.014",".106",".069",".034","-.114","-.045","-.103",".504","-.081","-.043",".048",".382","-.097","-.053",".009","-.199",".157","-.316","-.028","-.079",
"계양구","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"계양구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"계양구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"계양구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"계양구","농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"계양구","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"계양구","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"계양구","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"계양구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"계양구","전","지가변동률[%]","%","-.139",".083","0","-.027","-.256","-.057",".042",".325","-.042",".131",".018",".139","-.211",".402",".025","-.022",".044","-.661","0",".025",
"계양구","답","지가변동률[%]","%",".235","-.067","-.024","-.014","-.733","-.067","-.024","-.042","-.207","-.066",".11","1.215",".21","-.039","0","-.001","-.349","-.111","-.091","0",
"계양구","주거용(대)","지가변동률[%]","%",".093",".069",".221","-.117","-.046","-.294","-.044","-.087",".466",".297","-.085","-.033","1.032",".636",".051",".262",".319","-.446","-.102",".553",
"계양구","상업용(대)","지가변동률[%]","%","-.321","-.087","-.075",".495",".338","-.071",".991","-.081","-.112","-.101",".395",".305","-.119",".075",".011","-.04","-.23","-.597",".063",".058",
"계양구","임야","지가변동률[%]","%","0","0",".52","0","0","0","0","0","0","0","0","0","-.49","-.218","-.015","0",".539","0","0",".095",
"계양구","공장용지","지가변동률[%]","%",".852",".409",".247",".263","1.176","-.21","-.546","1.244","1.174","-.277","1.979","-.239",".494","-.347","-.721","-.45","1.494","0",".46","-1.123",
"계양구","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"서구","평균","지가변동률[%]","%",".216",".251",".102",".234",".035",".031",".27",".161",".211","-.003",".163","-.146",".356",".107",".12",".036",".043",".091",".11",".074",
"서구","주거지역","지가변동률[%]","%",".011",".191",".14",".426",".106","-.165",".516",".405",".175","-.175","-.037","-.149",".311",".362",".254","-.014",".173",".24","-.074","-.125",
"서구","상업지역","지가변동률[%]","%",".029",".349",".067","0","0","-.128",".01","0","0",".812",".191","-.524",".291","-.13",".015",".599",".105",".01",".767",".485",
"서구","공업지역","지가변동률[%]","%",".55",".913",".369",".328",".039",".185",".258",".486",".161",".192",".372","-.017",".512","-.018",".072",".045","-.02","-.209",".382",".233",
